"","RT","MZ","HM406CO","HM406TI"
"15745",3499.465,491.2693,NA,NA
"15746",7544.122,734.8503,NA,NA
"15747",2137.119,474.7438,NA,NA
"15748",6013.995,879.7339,NA,NA
"15749",4616.036,603.8111,NA,NA
"15750",5539.299,422.5558,NA,NA
"15751",5936.208,600.2826,NA,NA
"15752",1828.434,511.8944,NA,NA
"15753",5080.748,731.8637,NA,NA
"15754",3888.756,406.2088,NA,NA
"15755",5257.47,620.3164,NA,NA
"15756",4985.306,715.3694,NA,NA
"15757",5663.874,749.8673,NA,NA
"15758",4589.41,585.3095,NA,NA
"15759",4309.58,454.2498,NA,NA
"15760",6338.838,719.83,NA,NA
"15761",6052.831,634.6192,NA,NA
"15762",3908.955,473.2663,NA,NA
"15763",9518.483,764.0524,NA,NA
"15764",5026.999,647.7905,NA,NA
"15765",4589.415,712.664,NA,NA
"15766",2082.919,635.2713,NA,NA
"15767",7668.243,878.4303,NA,NA
"15768",5639.955,574.3097,NA,NA
"15769",3814.609,411.2422,NA,NA
"15770",3390.626,628.3185,NA,NA
"15771",5403.273,534.3398,NA,NA
"15772",6634.404,617.3107,NA,NA
"15773",4033.923,539.59,NA,NA
"15774",5635.96,587.7619,NA,NA
"15775",3925.457,490.7616,NA,NA
"15776",2224.108,507.2209,NA,NA
"15777",8387.42,552.7757,NA,NA
"15778",3805.07,491.2463,NA,NA
"15779",5632.838,417.2437,NA,NA
"15780",12640.14,1056.842,NA,NA
"15781",3358.036,444.9143,NA,NA
"15782",2757.643,408.2031,NA,NA
"15783",11520.65,803.6237,NA,NA
"15784",1823.253,482.7294,NA,NA
"15785",7700.398,462.6064,NA,NA
"15786",5351.951,669.8312,NA,NA
"15787",1074.1,468.2197,NA,NA
"15788",3686.329,481.2755,NA,NA
"15789",4263.899,488.761,NA,NA
"15790",8033.028,566.3323,NA,NA
"15791",5302.698,561.7841,NA,NA
"15792",5087.858,610.82,NA,NA
"15793",1556.098,657.3207,NA,NA
"15794",8714.331,649.0035,NA,NA
"15795",4323.392,382.7151,NA,NA
"15796",7601.259,482.2803,NA,NA
"15797",1673.091,458.2675,NA,NA
"15798",5590.947,422.5406,NA,NA
"15799",4507.464,484.2602,NA,NA
"15800",10992.22,1007.53,NA,NA
"15801",4932.876,509.9351,NA,NA
"15802",7086.1,520.7774,NA,NA
"15803",2174.129,496.7399,NA,NA
"15804",3454.229,562.6032,NA,NA
"15805",4968.308,602.9722,NA,NA
"15806",3798.378,691.3434,NA,NA
"15807",5179.334,516.9324,NA,NA
"15808",7623.06,553.3124,NA,NA
"15809",6357.95,787.3965,NA,NA
"15810",5597.268,623.3452,NA,NA
"15811",4104.612,614.3309,NA,NA
"15812",4182.692,815.8985,NA,NA
"15813",5158.963,701.3256,NA,NA
"15814",6083.546,599.3012,NA,NA
"15815",7699.846,772.0461,NA,NA
"15816",1916.687,508.2931,NA,NA
"15817",9594.443,688.8634,NA,NA
"15818",8791.252,645.3521,NA,NA
"15819",4927.987,399.2601,NA,NA
"15820",10597.26,738.5925,NA,NA
"15821",6954.051,301.1181,NA,NA
"15822",1383.276,396.2039,NA,NA
"15823",3354.783,476.8487,NA,NA
"15824",2206.06,556.7565,NA,NA
"15825",8327.38,371.1011,NA,NA
"15826",4845.284,762.3694,NA,NA
"15827",8559.69,515.6134,NA,NA
"15828",5290.195,440.2315,NA,NA
"15829",7607.855,759.8715,NA,NA
"15830",9847.616,675.8512,NA,NA
"15831",11713.22,872.4337,NA,NA
"15832",5422.608,592.3042,NA,NA
"15833",7149.294,532.3108,NA,NA
"15834",1739.549,522.7271,NA,NA
"15835",611.7022,403.212,NA,NA
"15836",7948.233,589.8145,NA,NA
"15837",5138.479,427.2427,NA,NA
"15838",7589.043,544.0508,NA,NA
"15839",8482.377,589.8082,NA,NA
"15840",7134.391,592.8135,NA,NA
"15841",11463.64,792.875,NA,NA
"15842",2585.09,460.7446,NA,NA
"15843",3308.693,431.2385,NA,NA
"15844",6324.425,492.5434,NA,NA
"15845",4074.1,395.5478,NA,NA
"15846",10486.24,734.3957,NA,NA
"15847",1427.495,524.2435,NA,NA
"15848",11645.76,686.8134,NA,NA
"15849",1829.689,471.7523,NA,NA
"15850",5307.131,541.2768,NA,NA
"15851",3052.991,1117.51,NA,NA
"15852",1400.622,457.752,NA,NA
"15853",4102.834,559.2578,NA,NA
"15854",5452.285,719.3526,NA,NA
"15855",2472.577,398.2027,NA,NA
"15856",3745.337,640.8287,NA,NA
"15857",4953.911,437.2199,NA,NA
"15858",2500.263,682.8306,NA,NA
"15859",3698.54,483.7308,NA,NA
"15860",1672.959,588.7968,NA,NA
"15861",7173.732,466.2837,NA,NA
"15862",2970.845,429.2592,NA,NA
"15863",3983.241,681.2873,NA,NA
"15864",2262.447,602.8061,NA,NA
"15865",2803.24,541.9245,NA,NA
"15866",4281.895,351.7215,NA,NA
"15867",9743.133,510.624,NA,NA
"15868",4482.26,459.2402,NA,NA
"15869",4756.938,413.7734,NA,NA
"15870",1744.328,427.8899,NA,NA
"15871",2831.591,408.5782,NA,NA
"15872",4351.36,601.7815,NA,NA
"15873",3801.427,479.5638,NA,NA
"15874",8298.895,472.7637,NA,NA
"15875",1244.836,474.2201,NA,NA
"15876",3993.832,486.7716,NA,NA
"15877",3716.386,636.3387,NA,NA
"15878",11271.52,597.3367,NA,NA
"15879",4083.86,670.3088,NA,NA
"15880",9677.863,518.2761,NA,NA
"15881",8941.368,484.6046,NA,NA
"15882",6585.054,408.2654,NA,NA
"15883",6291.869,555.2886,NA,NA
"15884",2101.955,455.2609,NA,NA
"15885",1860.177,401.738,NA,NA
"15886",7829.616,653.3512,NA,NA
"15887",6257.02,596.6294,NA,NA
"15888",2879.839,672.3609,NA,NA
"15889",2427.709,435.704,NA,NA
"15890",1355.01,411.2354,NA,NA
"15891",1383.45,470.2251,NA,NA
"15892",4571.202,557.4021,NA,NA
"15893",3424.827,464.2664,NA,NA
"15894",3605.39,602.3517,NA,NA
"15895",3216.041,494.7896,NA,NA
"15896",2230.273,690.3483,NA,NA
"15897",1844.165,404.733,NA,NA
"15898",10783.77,697.6977,NA,NA
"15899",1556.219,652.8206,NA,NA
"15900",1160.063,516.2854,NA,NA
"15901",6642.712,874.9226,NA,NA
"15902",1632.385,575.2799,NA,NA
"15903",4710.897,367.7133,NA,NA
"15904",2366.265,433.2109,NA,NA
"15905",1143.823,492.5555,NA,NA
"15906",4823.378,537.9154,NA,NA
"15907",4133.299,462.2324,NA,NA
"15908",10276.94,572.791,NA,NA
"15909",1605.586,397.5424,NA,NA
"15910",1439.088,353.8726,NA,NA
"15911",9545.839,822.4373,NA,NA
"15912",1149.303,591.2714,NA,NA
"15913",4722.408,436.7564,NA,NA
"15914",4735.306,534.263,NA,NA
"15915",2207.591,513.7803,NA,NA
"15916",1746.824,499.2413,NA,NA
"15917",1846.273,546.2844,NA,NA
"15918",2958.422,390.6945,NA,NA
"15919",2188.143,498.7536,NA,NA
"15920",2341.985,375.7097,NA,NA
"15921",2126.697,435.7436,NA,NA
"15922",4171.011,645.3814,NA,NA
"15923",2519.197,437.2557,NA,NA
"15924",1811.537,453.228,NA,NA
"15925",1250.585,425.899,NA,NA
"15926",1946.782,408.8732,NA,NA
"15927",1737.318,446.7302,NA,NA
"15928",2677.97,385.2316,NA,NA
"15929",2938.363,407.7555,NA,NA
"15930",2570.188,363.2338,NA,NA
"15931",1108.035,595.276,NA,NA
"15932",1804.822,421.7356,NA,NA
"15933",1996.389,405.2248,NA,NA
"15934",1744.556,719.3364,NA,NA
"15935",1487.43,400.7351,NA,NA
"15936",1643.251,488.7685,NA,NA
"15937",1824.783,531.2879,NA,NA
"15938",2865.121,609.3329,NA,NA
"15939",3122.104,644.3444,NA,NA
"15940",1667.162,429.2296,NA,NA
"15941",1398.606,339.8569,NA,NA
"15942",13361.23,357.2817,NA,NA
"15943",3782.994,321.702,NA,NA
"15944",3634.547,420.7647,NA,NA
"15945",3694.463,428.7535,NA,NA
"15946",1807.061,472.7772,NA,NA
"15947",1406.377,430.2472,NA,NA
"15948",1454.518,437.2561,NA,NA
"15949",3643.504,604.312,NA,NA
"15950",3015.514,344.2237,NA,NA
"15951",2349.054,461.279,NA,NA
"15952",2387.742,502.2867,NA,NA
"15953",2252.001,381.2312,NA,NA
"15954",1871.192,614.3597,NA,NA
"15955",1444.97,414.7268,NA,NA
"15956",4263.402,644.4342,NA,NA
"15957",2936.992,380.233,NA,NA
"15958",7706.418,585.9565,NA,NA
"15959",7768.457,559.8376,NA,NA
"15960",1458.573,497.7644,NA,NA
"15961",1900.416,408.7463,NA,NA
"15962",2151.546,430.7409,NA,NA
"15963",1695.511,418.7083,NA,NA
"15964",2318.773,806.4519,NA,NA
"15965",3207.419,421.2557,NA,NA
"15966",3173.074,303.192,NA,NA
"15967",4384.051,473.2971,NA,NA
"15968",3836.864,651.3281,1066753000,39697460
"15969",7993.042,676.3687,982874200,637250100
"15970",3037.058,583.7645,7567828,NA
"15971",3713.726,560.2732,2998204,NA
"15972",3777.842,887.4157,68181350,546358900
"15973",2329.42,513.2608,121278200,NA
"15974",1447.614,651.3094,52548310,NA
"15975",13377.11,922.2336,132692900,392406600
"15976",2321.896,396.7099,247123000,652215300
"15977",1876.138,574.2876,7266117,NA
"15978",6470.012,830.4527,791370300,334776600
"15979",3233.958,551.5931,109988300,500451500
"15980",5362.733,504.2973,875032000,NA
"15981",1561.591,424.2222,49923340,77479420
"15982",12214.25,819.2212,13102960,NA
"15983",5040.917,544.806,1272310000,NA
"15984",6303.349,629.3348,213093700,26108360
"15985",9496.318,679.8203,6902077,110197600
"15986",4602.865,765.3811,19835810,NA
"15987",5137.293,709.3394,576007400,NA
"15988",5057.784,776.8558,815023900,192328700
"15989",3443.755,702.8347,244098100,70616080
"15990",2703.038,759.8685,7786338,NA
"15991",12884.28,909.9652,38611390,NA
"15992",13903.85,447.3467,10895880,NA
"15993",9510.637,764.384,28896370,NA
"15994",4436.278,555.8111,646480000,NA
"15995",8542.1,854.4172,3418867000,NA
"15996",1561.126,583.907,10981970,24706720
"15997",4937.627,643.8458,10023500000,5483809
"15998",3027.842,525.9343,3354309000,NA
"15999",2825.927,459.9315,283070500,18656170
"16000",6867.892,507.7445,21378530,NA
"16001",7009.734,859.4275,68713430,NA
"16002",1509.211,535.7503,20646870000,NA
"16003",6775.297,583.2824,898373000,NA
"16004",11506.13,751.8867,10971920,NA
"16005",2998.837,602.295,18662490,NA
"16006",3333.581,511.7794,248573400,NA
"16007",2429.933,579.7718,40058260,NA
"16008",3980.731,691.3446,36364060,633309700
"16009",2392.306,551.7907,46322930,NA
"16010",1725.96,612.5891,84922020,1384061000
"16011",9626.888,701.371,2436906000,NA
"16012",2456.021,437.8873,708332200,NA
"16013",2408.031,474.725,93117360,NA
"16014",5832.974,578.3216,20954670,NA
"16015",3280.105,705.3627,269561300,33330200
"16016",12252.38,947.9471,2755313000,45547810
"16017",8971.929,688.3252,24565260,326141800
"16018",5231.408,544.3187,7831839,NA
"16019",3434.107,503.6153,12267770,NA
"16020",5136.187,483.9373,2994374,NA
"16021",3215.867,576.6104,NA,132193800
"16022",10617.72,890.7578,NA,261805900
"16023",9858.101,528.2708,NA,891785800
"16024",4083.231,458.9095,NA,158813100
"16025",10525.42,757.8404,NA,8884814
"16026",2865.672,384.1721,NA,56668510
"16027",2331.992,368.8651,NA,126742100
"16028",4680.922,760.3297,NA,5339265
"16029",11621.44,807.8815,NA,836051200
"16030",10542.78,402.8732,NA,207295400
"16031",9391.827,1249.625,NA,329113700
"16032",7753.534,606.3109,NA,8905054
"16033",2005.743,628.2844,NA,434958500
"16034",9274.49,479.2575,NA,244159900
"16035",8284.325,652.9703,NA,9073229
"16036",13992.33,627.8804,NA,337893500
"16037",6837.48,552.3079,NA,11558160
"16038",8358.977,479.2936,NA,2961206
"16039",2415.348,409.5548,NA,29224670
"16040",13425.97,1152.534,NA,472016700
"16041",13907.63,629.052,NA,20777080
"16042",3924.355,474.2466,NA,381158800
"16043",1796.591,426.5486,NA,162168800
"16044",5593.702,890.4767,NA,223049500
"16045",4036.26,586.9455,NA,526082600
"16046",4632.845,831.4556,NA,626928900
"16047",2942.935,465.7331,NA,181282700
"16048",1889.319,646.3235,NA,21827010
"16049",13367.05,501.3048,NA,598887100
"16050",3689.286,780.376,NA,77207370
"16051",8032.896,546.8239,NA,712042700
"16052",4322.513,647.3656,NA,13806700
"16053",9735.809,1193.985,NA,6637744
"16054",5616.178,392.8956,NA,287757300
"16055",7461.768,786.379,NA,111826700
"16056",5140.128,367.7306,NA,36252050
"16057",2348.802,499.2547,NA,6324125
"16058",3061.035,637.3115,NA,143310800
"16059",10657.84,865.4349,NA,5339414
"16060",2391.822,515.751,NA,63135710
"16061",6855.623,726.8486,NA,181709000
"16062",1081.808,577.2459,NA,4409917
"16063",1835.591,499.587,NA,4873756
"16064",7279.082,871.9173,NA,1367588000
"16065",5145.029,770.416,NA,83699710
"16066",2256.867,590.303,NA,14418580
"16067",2694.811,425.7209,NA,29459680
"16068",9319.961,796.923,NA,2744635000
"16069",12842.79,603.3729,NA,5734996
"16070",3114.242,431.9951,NA,4192939
"16071",9296.044,529.5079,NA,66155860
"16072",2201.494,375.2096,NA,38645210
"16073",5294.989,487.778,NA,8649547
"16074",9650.266,763.1657,NA,8003957
"16075",6974.693,673.321,NA,5129260000
"16076",6708.762,823.8646,NA,978577200
"16077",2613.774,488.2568,NA,8521066
"16078",2547.351,512.727,NA,138792600
"16079",8045.692,451.2661,NA,5807848
"16080",13654.3,846.9437,NA,393212800
"16081",9903.896,807.8737,NA,11122100
"16082",3615.433,541.8061,NA,271978700
"16083",6372.708,520.281,NA,33862200
"16084",1632.279,606.2838,NA,593125100
"16085",5241.925,759.3886,NA,101199000
"16086",13710.2,821.4335,NA,294460800
"16087",6502.436,756.8535,NA,409687800
"16088",2209.118,633.871,NA,62208660
"16089",5622.372,485.6104,NA,58674280
"16090",1422.6,782.9467,NA,120406600
"16091",1457.035,710.266,NA,83207160
"16092",5325.903,460.7628,NA,59437020
"16093",9587.27,722.3567,NA,5458241
"16094",3176.69,696.3555,NA,252659700
"16095",4803.121,605.8521,NA,8252899
"16096",4809.302,522.6048,NA,5100465
"16097",2465.942,510.5928,NA,135678600
"16098",3881.479,648.3331,NA,224487400
"16099",2450.836,703.3665,NA,211334400
"16100",11882.77,791.6848,NA,263878000
"16101",8651.266,539.6072,NA,276660400
"16102",8127.446,959.965,NA,12378470
"16103",13669.46,852.0745,NA,131361100
"16104",3893.31,530.8022,NA,75364540
"16105",10990.77,640.8824,NA,517272300
"16106",2195.37,695.8145,NA,18262760
"16107",5941.561,645.3385,NA,151158400
"16108",2007.991,689.344,NA,23833810
"16109",3122.182,454.228,NA,94606150
"16110",3905.595,789.3575,NA,363763900
"16111",6941.606,549.5779,NA,4093961000
"16112",13393.26,1160.283,NA,253743700
"16113",2304.933,536.8034,NA,263733400
"16114",5027.277,723.8743,NA,17698890
"16115",11293.96,1137.574,NA,225183300
"16116",11626.77,710.0459,NA,595401900
"16117",1614.561,593.5856,NA,47881680
"16118",13643.25,806.4034,NA,290701400
"16119",4058.882,640.302,NA,203265400
"16120",3929.788,390.7154,NA,451829100
"16121",2163.665,475.7554,NA,16062160
"16122",4153.14,607.2709,NA,7530080
"16123",7527.35,467.7529,NA,34301970
"16124",4775.089,474.9699,NA,535759400
"16125",5917.141,660.8243,NA,7057743
"16126",7777.215,595.305,NA,296798000
"16127",2535.37,445.901,NA,58975280
"16128",8628.185,439.7343,NA,8361179
"16129",10726.53,750.8699,NA,2608896000
"16130",1310.79,1207.975,NA,65574110
"16131",6586.284,793.3517,NA,1373045000
"16132",13948.21,676.9083,NA,91085120
"16133",1924.923,403.8754,NA,26673190
"16134",13602.02,1077.823,NA,1008182000
"16135",4469.94,650.3517,NA,37509110
"16136",6980.858,419.2273,NA,9802086
"16137",9012.851,798.8666,NA,348185800
"16138",9065.606,790.3803,NA,8924478
"16139",1680.274,406.5354,NA,88179850
"16140",5533.421,830.4533,NA,19913310
"16141",8109.336,775.8422,NA,1875295000
"16142",1435.327,515.2472,NA,52611820
"16143",2768.963,762.3401,NA,9520892
"16144",979.9735,509.7598,NA,2032781
"16145",12935.09,712.3768,NA,3730170
"16146",5658.215,620.3066,NA,147382700
"16147",13597.14,643.9944,NA,1100576000
"16148",13426.69,1134.566,NA,80335980
"16149",1641.715,592.2143,NA,11496060
"16150",1946.342,564.8665,NA,27567510
"16151",9447.759,688.3704,NA,256881000
"16152",10423.23,575.8199,NA,NA
"16153",3427.164,587.8192,NA,NA
"16154",805.0415,502.5799,NA,NA
"16155",1607.332,560.2384,NA,NA
"16156",6782.763,734.9036,NA,NA
"16157",5059.068,571.791,NA,NA
"16158",3309.509,460.5369,NA,NA
"16159",1696.901,565.3089,NA,NA
"16160",2867.432,438.9256,NA,NA
"16161",12241.22,816.787,NA,NA
"16162",9196.339,458.7787,NA,NA
"16163",3549.823,513.2409,NA,NA
"16164",6249.273,451.2686,NA,NA
"16165",9289.251,625.8227,NA,NA
"16166",6783.092,572.7934,NA,NA
"16167",8709.806,1010.454,NA,NA
"16168",2498.327,471.2497,NA,NA
"16169",8690.781,753.3843,NA,NA
"16170",984.1953,879.1706,NA,NA
"16171",3596.344,847.3883,NA,NA
"16172",2883.372,461.5585,NA,NA
"16173",3367.399,488.2486,NA,NA
"16174",12408.21,845.4485,NA,NA
"16175",1046.317,565.5731,NA,NA
"16176",7717.307,780.4015,NA,NA
"16177",5586.416,496.2611,NA,NA
"16178",2449.485,439.5707,NA,NA
"16179",10553.81,980.1307,NA,NA
"16180",9000.812,906.9166,NA,NA
"16181",6331.897,439.7523,NA,NA
"16182",2911.215,581.2913,NA,NA
"16183",10523.14,622.6546,NA,NA
"16184",4315.462,577.2882,NA,NA
"16185",13665.95,1007.989,NA,NA
"16186",1934.677,446.4556,NA,NA
"16187",7177.41,521.2565,NA,NA
"16188",6383.609,662.8406,NA,NA
"16189",10514.56,726.3794,NA,NA
"16190",6842.593,560.3279,NA,NA
"16191",6005.835,500.2825,NA,NA
"16192",13577.56,883.7699,NA,NA
"16193",12128.18,633.3217,NA,NA
"16194",2158.711,774.3631,NA,NA
"16195",4071.448,567.2775,NA,NA
"16196",4906.99,628.3669,NA,NA
"16197",3577.475,750.8634,NA,NA
"16198",1415.937,471.067,NA,NA
"16199",1896.85,545.2694,NA,NA
"16200",7975.926,710.8354,NA,NA
"16201",1122.436,707.0069,NA,NA
"16202",2523.717,520.2853,NA,NA
"16203",2808.143,557.6011,NA,NA
"16204",8200.1,506.9476,NA,NA
"16205",5231.139,426.2522,NA,NA
"16206",2601.307,443.2444,NA,NA
"16207",3904.724,692.3841,NA,NA
"16208",6106.625,432.7472,NA,NA
"16209",8430.869,594.8182,NA,NA
"16210",8788.868,623.3225,NA,NA
"16211",5122.567,646.3011,NA,NA
"16212",7909.24,617.327,NA,NA
"16213",3875.086,650.3249,NA,NA
"16214",6489.982,686.8441,NA,NA
"16215",13424.45,847.963,NA,NA
"16216",11183.89,676.8924,NA,NA
"16217",6864.086,708.8735,NA,NA
"16218",12898.77,1298.636,NA,NA
"16219",7625.814,650.324,NA,NA
"16220",3952.46,770.8479,NA,NA
"16221",11850.06,632.3004,NA,NA
"16222",5828.947,599.8534,NA,NA
"16223",9306.345,603.3399,NA,NA
"16224",2136.215,434.8957,NA,NA
"16225",1236.729,493.5768,NA,NA
"16226",6225.307,502.2883,NA,NA
"16227",5461.771,680.8121,NA,NA
"16228",2893.707,620.2899,NA,NA
"16229",7036.377,481.2727,NA,NA
"16230",6622.07,664.3608,NA,NA
"16231",975.1136,415.8895,NA,NA
"16232",6909.069,835.9387,NA,NA
"16233",1981.943,460.2514,NA,NA
"16234",3560.221,612.3171,NA,NA
"16235",2385.61,597.2683,NA,NA
"16236",2948.928,483.2232,NA,NA
"16237",1755.791,1045.92,NA,NA
"16238",1314.886,381.205,NA,NA
"16239",9517.263,516.2993,NA,NA
"16240",1918.351,449.7443,NA,NA
"16241",12733.25,780.9353,NA,NA
"16242",6456.427,505.7801,NA,NA
"16243",13645.71,700.9058,NA,NA
"16244",2256.292,637.8206,NA,NA
"16245",872.5328,627.0961,NA,NA
"16246",2429.825,449.9505,NA,NA
"16247",7345.485,638.3054,NA,NA
"16248",1842.968,538.743,NA,NA
"16249",4321.835,476.2365,NA,NA
"16250",8325.399,725.8588,NA,NA
"16251",5440.962,680.3375,NA,NA
"16252",2167.671,682.2935,NA,NA
"16253",4818.418,559.7804,NA,NA
"16254",2840.132,611.2835,NA,NA
"16255",3905.191,616.2973,NA,NA
"16256",3095.695,565.6092,NA,NA
"16257",10363.89,824.9049,NA,NA
"16258",3029.182,644.3416,NA,NA
"16259",1781.666,523.2811,NA,NA
"16260",8936.292,641.8389,NA,NA
"16261",2300.472,543.7725,NA,NA
"16262",8568.479,588.3178,NA,NA
"16263",1984.174,888.3881,NA,NA
"16264",6059.377,446.2683,NA,NA
"16265",9317.339,600.3411,NA,NA
"16266",8034.99,876.4233,NA,NA
"16267",13613.38,929.025,NA,NA
"16268",8296.099,569.3476,NA,NA
"16269",3129.741,453.5931,NA,NA
"16270",4440.453,629.3188,NA,NA
"16271",6049.826,723.3562,NA,NA
"16272",3273.421,632.8232,NA,NA
"16273",8596.341,598.7926,NA,NA
"16274",3873.164,711.8304,NA,NA
"16275",4779.674,396.8966,NA,NA
"16276",2375.42,562.7868,NA,NA
"16277",2254.599,607.3351,NA,NA
"16278",9451.111,785.4482,NA,NA
"16279",6251.577,474.2586,NA,NA
"16280",8336.984,639.8151,NA,NA
"16281",2930.63,571.8975,NA,NA
"16282",1870.317,638.8293,NA,NA
"16283",2611.173,559.0067,NA,NA
"16284",8929.817,656.3481,NA,NA
"16285",7285.088,563.9798,NA,NA
"16286",3010.657,446.216,NA,NA
"16287",7119.853,836.0479,NA,NA
"16288",6188.657,650.3147,NA,NA
"16289",1539.006,530.5708,NA,NA
"16290",3838.976,417.5021,NA,NA
"16291",11624.17,898.4305,NA,NA
"16292",9598.995,804.9074,NA,NA
"16293",8792.068,665.3634,NA,NA
"16294",8323.174,768.9187,NA,NA
"16295",2328.35,465.2726,NA,NA
"16296",11822.78,874.9747,NA,NA
"16297",3876.777,480.2564,NA,NA
"16298",4834.45,635.806,NA,NA
"16299",4394.49,560.2835,NA,NA
"16300",5911.428,525.7991,NA,NA
"16301",1046.815,429.547,NA,NA
"16302",5609.697,599.9742,NA,NA
"16303",9072.737,609.8045,NA,NA
"16304",7580.81,701.7059,NA,NA
"16305",2865.845,511.2526,NA,NA
"16306",6598.298,851.9259,NA,NA
"16307",6957.891,756.8556,NA,NA
"16308",10509.92,582.524,NA,NA
"16309",2977.191,437.251,NA,NA
"16310",1625.427,592.9784,NA,NA
"16311",13403.76,704.3801,NA,NA
"16312",7737.133,569.6275,NA,NA
"16313",6243.082,602.9696,NA,NA
"16314",5655.893,647.3378,NA,NA
"16315",11761.34,907.0934,NA,NA
"16316",3691.932,1047.544,NA,NA
"16317",1107.055,522.5821,NA,NA
"16318",12224.52,554.3192,NA,NA
"16319",6169.387,757.3848,NA,NA
"16320",10441.9,765.3881,NA,NA
"16321",5410.379,683.3562,NA,NA
"16322",4970.797,758.3727,NA,NA
"16323",12071.85,747.3902,NA,NA
"16324",4835.224,773.3789,NA,NA
"16325",5551.919,520.7745,NA,NA
"16326",3707.713,415.7388,NA,NA
"16327",4111.972,519.7553,NA,NA
"16328",1145.003,660.7982,NA,NA
"16329",1559.747,477.9143,NA,NA
"16330",1069.964,682.3002,NA,NA
"16331",3386.929,452.2657,NA,NA
"16332",6345.112,822.9062,NA,NA
"16333",3348.201,433.2232,NA,NA
"16334",712.91,741.1955,NA,NA
"16335",3314.825,514.7609,NA,NA
"16336",4591.812,519.2666,NA,NA
"16337",1926.233,600.0432,NA,NA
"16338",2634.304,457.7552,NA,NA
"16339",1270.809,384.8592,NA,NA
"16340",1837.206,599.7643,NA,NA
"16341",10523.01,764.0521,NA,NA
"16342",2551.04,325.8622,NA,NA
"16343",7560.921,498.9524,NA,NA
"16344",7029.171,556.2988,NA,NA
"16345",7214.115,564.6068,NA,NA
"16346",8005.592,409.5595,NA,NA
"16347",5365.672,582.802,NA,NA
"16348",9718.042,1082.032,NA,NA
"16349",7275.188,586.3285,NA,NA
"16350",9621.373,1205.172,NA,NA
"16351",5592.842,667.3146,NA,NA
"16352",2721.546,493.4664,NA,NA
"16353",6717.513,376.2445,NA,NA
"16354",2287.342,667.8574,NA,NA
"16355",1205.391,506.9134,NA,NA
"16356",1200.219,459.2318,NA,NA
"16357",6254.044,343.5381,NA,NA
"16358",2394.655,409.8956,NA,NA
"16359",12497.4,1024.807,NA,NA
"16360",4771.308,471.2919,NA,NA
"16361",11732.56,780.885,NA,NA
"16362",12467.7,729.0542,NA,NA
"16363",3810.453,443.2615,NA,NA
"16364",5268.087,447.8824,NA,NA
"16365",8793.184,765.9014,NA,NA
"16366",6529.429,591.2873,NA,NA
"16367",8083.881,654.8156,NA,NA
"16368",6574.652,613.6337,NA,NA
"16369",4855.21,879.9142,NA,NA
"16370",6769.335,744.3553,NA,NA
"16371",11756.83,539.8177,NA,NA
"16372",6535.924,487.2173,NA,NA
"16373",8241.154,445.0003,NA,NA
"16374",2281.397,384.8598,NA,NA
"16375",3830.993,486.1982,NA,NA
"16376",6784.252,616.7754,NA,NA
"16377",5645.93,539.8045,NA,NA
"16378",3099.777,768.2892,NA,NA
"16379",4294.057,512.2488,NA,NA
"16380",1601.299,475.7312,NA,NA
"16381",2721.167,434.5716,NA,NA
"16382",6641.9,441.27,NA,NA
"16383",5564.672,490.2795,NA,NA
"16384",5199.855,479.2363,NA,NA
"16385",3642.254,558.2507,NA,NA
"16386",2636.076,514.2603,NA,NA
"16387",6596.463,723.8238,NA,NA
"16388",4217.519,395.5158,NA,NA
"16389",2134.455,417.2041,NA,NA
"16390",3071.658,454.2273,NA,NA
"16391",2632.259,729.3039,NA,NA
"16392",7346.776,796.9086,NA,NA
"16393",4349.112,573.298,NA,NA
"16394",8644.788,719.3504,NA,NA
"16395",2156.291,497.2431,NA,NA
"16396",4449.511,411.227,NA,NA
"16397",7284.381,454.2774,NA,NA
"16398",10904.76,772.706,NA,NA
"16399",4233.94,505.2456,NA,NA
"16400",3605.223,487.932,NA,NA
"16401",5699.1,730.3788,NA,NA
"16402",2390.431,495.2671,NA,NA
"16403",2417.154,470.2382,NA,NA
"16404",906.1369,550.7311,NA,NA
"16405",6660.778,588.8077,NA,NA
"16406",3788.077,414.7287,NA,NA
"16407",1893.245,491.5992,NA,NA
"16408",2471.679,561.3015,NA,NA
"16409",10201.13,606.3375,NA,NA
"16410",7639.154,565.6028,NA,NA
"16411",2244.485,588.3017,NA,NA
"16412",10391.17,723.6975,NA,NA
"16413",4990.197,455.2144,NA,NA
"16414",6100.945,483.2452,NA,NA
"16415",2903.054,502.758,NA,NA
"16416",7441.352,687.3551,NA,NA
"16417",3822.197,412.5449,NA,NA
"16418",3479.728,367.2023,NA,NA
"16419",2266.535,456.7302,NA,NA
"16420",6763.802,839.4085,NA,NA
"16421",5293.867,621.3164,NA,NA
"16422",2473.257,601.967,NA,NA
"16423",9998.016,752.3879,NA,NA
"16424",3488.997,581.7913,NA,NA
"16425",1346.071,500.5869,NA,NA
"16426",6359.689,435.7239,NA,NA
"16427",5085.507,436.586,NA,NA
"16428",2881.769,502.5794,NA,NA
"16429",5349.162,614.3008,NA,NA
"16430",11623.81,878.4277,NA,NA
"16431",11886.71,897.7615,NA,NA
"16432",5439.22,530.7933,NA,NA
"16433",5635.92,725.367,NA,NA
"16434",11651.33,810.4167,NA,NA
"16435",5753.873,770.6692,NA,NA
